"Código","Unidade Territorial","UF","Referência","Número de pessoas cadastradas no Cadastro Único em domicílios rurais","Número de pessoas cadastradas no Cadastro Único em domicílios urbanos"
"150760","SÃO MIGUEL DO GUAMÁ","PA","09/2021","12364","22609"
"150760","SÃO MIGUEL DO GUAMÁ","PA","04/2021","12308","22303"
"150760","SÃO MIGUEL DO GUAMÁ","PA","08/2022","12762","23657"
"150760","SÃO MIGUEL DO GUAMÁ","PA","02/2022","12499","23084"
"150760","SÃO MIGUEL DO GUAMÁ","PA","12/2022","13030","24313"
"150760","SÃO MIGUEL DO GUAMÁ","PA","05/2022","12619","23397"
"150760","SÃO MIGUEL DO GUAMÁ","PA","04/2022","12577","23311"
"150760","SÃO MIGUEL DO GUAMÁ","PA","06/2022","12709","23454"
"150760","SÃO MIGUEL DO GUAMÁ","PA","09/2022","12818","23776"
"150760","SÃO MIGUEL DO GUAMÁ","PA","03/2022","12540","23198"
"150760","SÃO MIGUEL DO GUAMÁ","PA","11/2022","12923","24135"
"150760","SÃO MIGUEL DO GUAMÁ","PA","01/2022","12468","22832"
"150760","SÃO MIGUEL DO GUAMÁ","PA","10/2022","12881","23885"
"150760","SÃO MIGUEL DO GUAMÁ","PA","07/2022","12704","23526"
"150760","SÃO MIGUEL DO GUAMÁ","PA","09/2023","13123","24683"
"150760","SÃO MIGUEL DO GUAMÁ","PA","10/2023","13146","24788"
"150760","SÃO MIGUEL DO GUAMÁ","PA","12/2023","13264","25013"
"150760","SÃO MIGUEL DO GUAMÁ","PA","11/2023","13184","24880"
"150760","SÃO MIGUEL DO GUAMÁ","PA","05/2023","12942","24219"
"150760","SÃO MIGUEL DO GUAMÁ","PA","06/2023","12994","24335"
"150760","SÃO MIGUEL DO GUAMÁ","PA","08/2023","13087","24543"
"150760","SÃO MIGUEL DO GUAMÁ","PA","02/2023","13086","24375"
"150760","SÃO MIGUEL DO GUAMÁ","PA","07/2023","13034","24477"
"150760","SÃO MIGUEL DO GUAMÁ","PA","03/2023","13137","24456"
"150760","SÃO MIGUEL DO GUAMÁ","PA","01/2023","13025","24308"
"150760","SÃO MIGUEL DO GUAMÁ","PA","04/2023","12949","24216"
"150760","SÃO MIGUEL DO GUAMÁ","PA","02/2024","12878","24258"
"150760","SÃO MIGUEL DO GUAMÁ","PA","01/2024","12863","24280"
"150760","SÃO MIGUEL DO GUAMÁ","PA","03/2024","12937","24430"
"150760","SÃO MIGUEL DO GUAMÁ","PA","12/2024","13086","24444"
"150760","SÃO MIGUEL DO GUAMÁ","PA","05/2024","12973","24541"
"150760","SÃO MIGUEL DO GUAMÁ","PA","11/2024","13032","24210"
"150760","SÃO MIGUEL DO GUAMÁ","PA","06/2024","13004","24630"
"150760","SÃO MIGUEL DO GUAMÁ","PA","07/2024","12887","24185"
"150760","SÃO MIGUEL DO GUAMÁ","PA","08/2024","12892","24246"
"150760","SÃO MIGUEL DO GUAMÁ","PA","09/2024","12850","23937"
"150760","SÃO MIGUEL DO GUAMÁ","PA","10/2024","12956","24063"
"150760","SÃO MIGUEL DO GUAMÁ","PA","04/2024","12989","24526"
"150760","SÃO MIGUEL DO GUAMÁ","PA","01/2025","12981","24228"
"150760","SÃO MIGUEL DO GUAMÁ","PA","05/2025","13034","24335"
"150760","SÃO MIGUEL DO GUAMÁ","PA","08/2025","13054","24298"
"150760","SÃO MIGUEL DO GUAMÁ","PA","09/2025","13101","24352"
"150760","SÃO MIGUEL DO GUAMÁ","PA","06/2025","13056","24400"
"150760","SÃO MIGUEL DO GUAMÁ","PA","11/2025","13156","24365"
"150760","SÃO MIGUEL DO GUAMÁ","PA","12/2025","13170","24358"
"150760","SÃO MIGUEL DO GUAMÁ","PA","07/2025","13052","24430"
"150760","SÃO MIGUEL DO GUAMÁ","PA","10/2025","13151","24318"
"150760","SÃO MIGUEL DO GUAMÁ","PA","03/2025","12989","24236"
"150760","SÃO MIGUEL DO GUAMÁ","PA","02/2025","12987","24182"
"150760","SÃO MIGUEL DO GUAMÁ","PA","01/2026","13153","24323"
"150760","SÃO MIGUEL DO GUAMÁ","PA","02/2026","13176","24459"
"150760","SÃO MIGUEL DO GUAMÁ","PA","03/2026","13217","24435"
"150760","SÃO MIGUEL DO GUAMÁ","PA","04/2026","13219","24559"
"150760","SÃO MIGUEL DO GUAMÁ","PA","05/2026","13243","24570"
"150760","SÃO MIGUEL DO GUAMÁ","PA","06/2026","13337","24687"
"150760","SÃO MIGUEL DO GUAMÁ","PA","07/2026","13330","24751"
"150760","SÃO MIGUEL DO GUAMÁ","PA","08/2026","13313","24886"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2014","13854","8279"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2014","13733","8171"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2014","13693","8130"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2014","13657","8103"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2014","13181","8152"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2014","13486","8082"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2014","13574","8094"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2014","13342","8124"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2014","13103","8079"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2014","13080","8074"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2013","13036","8069"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2013","12994","8041"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2013","13054","8083"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2013","12938","8013"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2026","17269","10660"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2026","17262","10712"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2026","17177","10703"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2026","17119","10606"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2026","16912","10438"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2026","16831","10312"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2026","16752","10213"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2025","16648","10097"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2025","16445","9949"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2025","16442","9950"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2025","16510","9934"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2025","16445","9953"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2015","13730","8190"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2013","12601","7984"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2025","16434","10069"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2016","13700","8194"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2016","14195","8340"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2016","13776","8263"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2016","13829","8264"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2016","13704","8192"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2016","14009","8281"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2016","13685","8162"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2016","14090","8168"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2016","14281","8423"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2016","14150","8321"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2017","14008","8220"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2016","13858","8261"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2016","14300","8407"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2017","14230","8264"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2017","14194","8239"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2017","14215","8279"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2017","14172","8220"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2017","14097","8187"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2017","14182","8227"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2017","14193","8327"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2017","14201","8254"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2017","14120","8192"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2017","13882","8070"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2017","13954","8139"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2018","14108","8309"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2018","14271","8358"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2018","14144","8435"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2018","14354","8416"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2018","14315","8372"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2018","14373","8412"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2018","14272","8505"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2018","14175","8331"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2018","14320","8497"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2018","14323","8508"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2018","14272","8296"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2018","14140","8405"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2019","14468","8430"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2019","14491","8310"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2019","14534","8369"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2019","14422","8353"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2019","14535","8465"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2019","14362","8342"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2019","14490","8375"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2019","14512","8337"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2019","14524","8456"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2019","14560","8490"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2019","14404","8399"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2019","14476","8319"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2020","14383","8309"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2020","14513","8481"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2020","14433","8379"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2020","14461","8394"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2020","14486","8418"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2020","14575","8390"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2020","14435","8375"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2020","14430","8378"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2020","14424","8358"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2020","14455","8451"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2020","14511","8451"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2020","14548","8485"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2021","14560","8524"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2021","14529","8483"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2021","14520","8517"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2021","14893","8802"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2021","14646","8617"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2021","14837","8728"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2021","14806","8690"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2021","14559","8530"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2021","14756","8673"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2021","14712","8645"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2021","14978","8887"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2021","14602","8578"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2022","15039","8994"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2022","15435","9454"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2022","15391","9404"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2022","15339","9344"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2022","15170","9219"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2022","15786","9889"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2022","15533","9657"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2022","15442","9534"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2022","15624","9751"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2022","15243","9263"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2022","15741","9847"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2022","15834","9959"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2023","16150","10255"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2023","16006","10066"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2023","16086","10167"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2023","15898","9993"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2023","16006","10100"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2023","16168","10240"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2023","16127","10207"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2023","15948","10006"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2023","16218","10275"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2023","16030","10062"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2023","16049","10140"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2023","16306","10284"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2024","16328","10104"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2024","16415","10038"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2024","16387","9984"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2024","16344","9973"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2024","16407","10034"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2024","16492","10064"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2024","16229","10100"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2024","16352","10111"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2024","16379","10072"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2024","16197","10114"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2024","16369","10018"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2024","16302","10004"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2025","16564","10053"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2025","16447","10059"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2025","16514","10078"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2025","16443","10061"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2025","16483","10005"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2026","17233","10645"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2013","12326","8045"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2013","12220","8062"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2013","12217","7982"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2013","12073","7983"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2013","12099","7997"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","01/2013","12027","7983"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2013","12314","8046"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2012","12002","7983"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2012","11198","8647"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2012","10848","8977"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2012","10402","9330"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2012","9595","10049"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2015","13753","8213"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","02/2015","13757","8191"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","12/2015","13739","8222"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","07/2015","13655","8109"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","06/2015","13851","8302"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2015","13719","8224"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","08/2015","13662","8127"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","04/2015","13823","8246"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","05/2015","13856","8275"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","03/2015","13828","8218"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","09/2015","13676","8201"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","11/2014","13815","8239"
"150770","SÃO SEBASTIÃO DA BOA VISTA","PA","10/2014","13773","8188"
"150775","SAPUCAIA","PA","07/2016","661","2783"
"150775","SAPUCAIA","PA","08/2012","625","2554"
"150775","SAPUCAIA","PA","09/2012","653","2634"
"150775","SAPUCAIA","PA","10/2012","677","2657"
"150775","SAPUCAIA","PA","11/2012","698","2686"
"150775","SAPUCAIA","PA","12/2012","699","2689"
"150775","SAPUCAIA","PA","05/2013","708","2630"
"150775","SAPUCAIA","PA","03/2013","692","2658"
"150775","SAPUCAIA","PA","06/2013","716","2693"
"150775","SAPUCAIA","PA","01/2013","699","2685"
"150775","SAPUCAIA","PA","08/2013","720","2744"
"150775","SAPUCAIA","PA","02/2013","692","2686"
"150775","SAPUCAIA","PA","04/2013","683","2625"
"150775","SAPUCAIA","PA","07/2013","707","2678"
"150775","SAPUCAIA","PA","09/2013","722","2773"
"150775","SAPUCAIA","PA","12/2013","754","2849"
"150775","SAPUCAIA","PA","10/2013","741","2797"
"150775","SAPUCAIA","PA","11/2013","741","2811"
"150775","SAPUCAIA","PA","06/2014","830","2851"
"150775","SAPUCAIA","PA","10/2014","828","2937"
"150775","SAPUCAIA","PA","01/2014","754","2843"
"150775","SAPUCAIA","PA","02/2014","766","2847"
"150775","SAPUCAIA","PA","04/2014","761","2847"
"150775","SAPUCAIA","PA","05/2014","765","2832"
"150775","SAPUCAIA","PA","03/2014","778","2846"
"150775","SAPUCAIA","PA","07/2014","830","2864"
"150775","SAPUCAIA","PA","08/2014","824","2887"
"150775","SAPUCAIA","PA","09/2014","831","2905"
"150775","SAPUCAIA","PA","12/2014","835","2948"
"150775","SAPUCAIA","PA","08/2026","635","3214"
"150775","SAPUCAIA","PA","07/2026","638","3203"
"150775","SAPUCAIA","PA","06/2026","644","3206"
"150775","SAPUCAIA","PA","05/2026","630","3169"
"150775","SAPUCAIA","PA","04/2026","628","3181"
"150775","SAPUCAIA","PA","03/2026","644","3168"
"150775","SAPUCAIA","PA","02/2026","653","3179"
"150775","SAPUCAIA","PA","01/2026","649","3124"
"150775","SAPUCAIA","PA","09/2025","660","3140"
"150775","SAPUCAIA","PA","03/2025","655","3192"
"150775","SAPUCAIA","PA","10/2025","648","3154"
"150775","SAPUCAIA","PA","12/2025","648","3133"
"150775","SAPUCAIA","PA","01/2025","648","3205"
"150775","SAPUCAIA","PA","02/2025","651","3198"
"150775","SAPUCAIA","PA","07/2025","647","3199"
"150775","SAPUCAIA","PA","06/2025","649","3233"
"150775","SAPUCAIA","PA","08/2025","649","3124"
"150775","SAPUCAIA","PA","05/2025","635","3221"
"150775","SAPUCAIA","PA","11/2025","646","3141"
"150775","SAPUCAIA","PA","08/2024","623","3138"
"150775","SAPUCAIA","PA","05/2024","617","3085"
"150775","SAPUCAIA","PA","10/2024","646","3162"
"150775","SAPUCAIA","PA","11/2024","647","3204"
"150775","SAPUCAIA","PA","06/2024","633","3176"
"150775","SAPUCAIA","PA","03/2024","578","3069"
"150775","SAPUCAIA","PA","09/2024","647","3150"
"150775","SAPUCAIA","PA","04/2024","614","3081"
"150775","SAPUCAIA","PA","12/2024","650","3223"
"150775","SAPUCAIA","PA","02/2024","550","3033"
"150775","SAPUCAIA","PA","01/2024","554","2980"
"150775","SAPUCAIA","PA","07/2024","628","3129"
"150775","SAPUCAIA","PA","04/2023","525","2908"
"150775","SAPUCAIA","PA","10/2023","537","2996"
"150775","SAPUCAIA","PA","01/2023","548","2906"
"150775","SAPUCAIA","PA","08/2023","515","2975"
"150775","SAPUCAIA","PA","03/2023","555","2939"
"150775","SAPUCAIA","PA","07/2023","510","2962"
"150775","SAPUCAIA","PA","06/2023","515","2952"
"150775","SAPUCAIA","PA","09/2023","534","2985"
"150775","SAPUCAIA","PA","05/2023","516","2931"
"150775","SAPUCAIA","PA","12/2023","559","3028"
"150775","SAPUCAIA","PA","11/2023","551","3001"
"150775","SAPUCAIA","PA","02/2023","546","2926"
"150775","SAPUCAIA","PA","07/2022","524","2738"
"150775","SAPUCAIA","PA","08/2022","530","2774"
"150775","SAPUCAIA","PA","10/2022","545","2876"
"150775","SAPUCAIA","PA","11/2022","551","2903"
"150775","SAPUCAIA","PA","06/2022","516","2711"
"150775","SAPUCAIA","PA","05/2022","505","2658"
"150775","SAPUCAIA","PA","04/2022","501","2647"
"150775","SAPUCAIA","PA","02/2022","501","2579"
"150775","SAPUCAIA","PA","01/2022","502","2472"
"150775","SAPUCAIA","PA","12/2022","548","2909"
"150775","SAPUCAIA","PA","03/2022","501","2596"
"150775","SAPUCAIA","PA","09/2022","529","2846"
"150775","SAPUCAIA","PA","11/2021","498","2442"
"150775","SAPUCAIA","PA","02/2021","488","2136"
"150775","SAPUCAIA","PA","08/2021","478","2277"
"150775","SAPUCAIA","PA","07/2021","477","2275"
"150775","SAPUCAIA","PA","09/2021","481","2289"
"150775","SAPUCAIA","PA","06/2021","480","2235"
"150775","SAPUCAIA","PA","04/2021","478","2227"
"150775","SAPUCAIA","PA","12/2021","499","2472"
"150775","SAPUCAIA","PA","10/2021","480","2355"
"150775","SAPUCAIA","PA","01/2021","490","2079"
"150775","SAPUCAIA","PA","03/2021","490","2168"
"150775","SAPUCAIA","PA","05/2021","479","2235"
"150775","SAPUCAIA","PA","09/2020","504","2124"
"150775","SAPUCAIA","PA","11/2020","482","2059"
"150775","SAPUCAIA","PA","08/2020","504","2126"
"150775","SAPUCAIA","PA","10/2020","503","2123"
"150775","SAPUCAIA","PA","05/2020","500","2104"
"150775","SAPUCAIA","PA","12/2020","487","2072"
"150775","SAPUCAIA","PA","07/2020","504","2122"
"150775","SAPUCAIA","PA","04/2020","502","2098"
"150775","SAPUCAIA","PA","06/2020","500","2111"
"150775","SAPUCAIA","PA","03/2020","509","2087"
"150775","SAPUCAIA","PA","02/2020","509","2046"
"150775","SAPUCAIA","PA","01/2020","511","2105"
"150775","SAPUCAIA","PA","12/2019","511","2109"
"150775","SAPUCAIA","PA","11/2019","513","2088"
"150775","SAPUCAIA","PA","08/2019","519","2176"
"150775","SAPUCAIA","PA","01/2019","496","2080"
"150775","SAPUCAIA","PA","07/2019","521","2167"
"150775","SAPUCAIA","PA","05/2019","512","2104"
"150775","SAPUCAIA","PA","10/2019","508","2046"
"150775","SAPUCAIA","PA","09/2019","467","2019"
"150775","SAPUCAIA","PA","04/2019","505","2087"
"150775","SAPUCAIA","PA","02/2019","504","2100"
"150775","SAPUCAIA","PA","03/2019","502","2107"
"150775","SAPUCAIA","PA","06/2019","517","2122"
"150775","SAPUCAIA","PA","06/2018","527","2290"
"150775","SAPUCAIA","PA","02/2018","552","2365"
"150775","SAPUCAIA","PA","11/2018","525","2201"
"150775","SAPUCAIA","PA","07/2018","528","2293"
"150775","SAPUCAIA","PA","09/2018","482","2144"
"150775","SAPUCAIA","PA","05/2018","529","2260"
"150775","SAPUCAIA","PA","01/2018","558","2318"
"150775","SAPUCAIA","PA","12/2018","496","2091"
"150775","SAPUCAIA","PA","10/2018","503","2174"
"150775","SAPUCAIA","PA","03/2018","513","2226"
"150775","SAPUCAIA","PA","08/2018","463","2095"
"150775","SAPUCAIA","PA","04/2018","520","2271"
"150775","SAPUCAIA","PA","09/2017","529","2236"
"150775","SAPUCAIA","PA","11/2017","556","2296"
"150775","SAPUCAIA","PA","04/2017","643","2544"
"150775","SAPUCAIA","PA","08/2017","624","2523"
"150775","SAPUCAIA","PA","05/2017","642","2562"
"150775","SAPUCAIA","PA","03/2017","633","2535"
"150775","SAPUCAIA","PA","01/2017","603","2521"
"150775","SAPUCAIA","PA","10/2017","547","2269"
"150775","SAPUCAIA","PA","07/2017","617","2531"
