Codigo,Municipio,Homens,Mulheres,Ano,RI
150010,ABAETETUBA,58440,70994,2025,Tocantins
150010,ABAETETUBA,59279,70507,2024,Tocantins
150010,ABAETETUBA,64150,72134,2023,Tocantins
150010,ABAETETUBA,62504,70334,2022,Tocantins
150010,ABAETETUBA,53959,65039,2021,Tocantins
150010,ABAETETUBA,50987,61813,2020,Tocantins
150010,ABAETETUBA,51542,62944,2019,Tocantins
150010,ABAETETUBA,48672,61161,2018,Tocantins
150010,ABAETETUBA,46803,60631,2017,Tocantins
150010,ABAETETUBA,45792,59948,2016,Tocantins
150010,ABAETETUBA,46231,59290,2015,Tocantins
150010,ABAETETUBA,48729,60637,2014,Tocantins
150010,ABAETETUBA,47547,57830,2013,Tocantins
150010,ABAETETUBA,48019,53970,2012,Tocantins
150013,ABEL FIGUEIREDO,2303,2841,2025,Rio Capim
150013,ABEL FIGUEIREDO,2332,2904,2024,Rio Capim
150013,ABEL FIGUEIREDO,2589,3059,2023,Rio Capim
150013,ABEL FIGUEIREDO,2592,3060,2022,Rio Capim
150013,ABEL FIGUEIREDO,2251,2840,2021,Rio Capim
150013,ABEL FIGUEIREDO,2224,2747,2020,Rio Capim
150013,ABEL FIGUEIREDO,2256,2812,2019,Rio Capim
150013,ABEL FIGUEIREDO,2213,2773,2018,Rio Capim
150013,ABEL FIGUEIREDO,2225,2793,2017,Rio Capim
150013,ABEL FIGUEIREDO,2234,2737,2016,Rio Capim
150013,ABEL FIGUEIREDO,2247,2677,2015,Rio Capim
150013,ABEL FIGUEIREDO,2337,2767,2014,Rio Capim
150013,ABEL FIGUEIREDO,2222,2609,2013,Rio Capim
150013,ABEL FIGUEIREDO,2198,2594,2012,Rio Capim
150020,ACARÁ,23174,26511,2025,Tocantins
150020,ACARÁ,22894,26263,2024,Tocantins
150020,ACARÁ,23286,26181,2023,Tocantins
150020,ACARÁ,22480,25332,2022,Tocantins
150020,ACARÁ,20243,23276,2021,Tocantins
150020,ACARÁ,20119,23149,2020,Tocantins
150020,ACARÁ,20231,23287,2019,Tocantins
150020,ACARÁ,19614,23078,2018,Tocantins
150020,ACARÁ,19337,22586,2017,Tocantins
150020,ACARÁ,19203,22299,2016,Tocantins
150020,ACARÁ,19336,22345,2015,Tocantins
150020,ACARÁ,19740,22569,2014,Tocantins
150020,ACARÁ,17644,20039,2013,Tocantins
150020,ACARÁ,15320,17291,2012,Tocantins
150030,AFUÁ,12604,13282,2012,Marajó
150030,AFUÁ,13335,14132,2013,Marajó
150030,AFUÁ,14140,14885,2014,Marajó
150030,AFUÁ,14709,15348,2015,Marajó
150030,AFUÁ,15260,15973,2016,Marajó
150030,AFUÁ,16199,16853,2017,Marajó
150030,AFUÁ,16070,16768,2018,Marajó
150030,AFUÁ,16422,16992,2019,Marajó
150030,AFUÁ,16253,16838,2020,Marajó
150030,AFUÁ,16383,16939,2021,Marajó
150030,AFUÁ,17807,17971,2022,Marajó
150030,AFUÁ,18654,18836,2023,Marajó
150030,AFUÁ,18953,19496,2024,Marajó
150030,AFUÁ,19394,19897,2025,Marajó
150034,ÁGUA AZUL DO NORTE,4636,5827,2025,Araguaia
150034,ÁGUA AZUL DO NORTE,4615,6009,2024,Araguaia
150034,ÁGUA AZUL DO NORTE,5132,6500,2023,Araguaia
150034,ÁGUA AZUL DO NORTE,5091,6555,2022,Araguaia
150034,ÁGUA AZUL DO NORTE,4728,6008,2021,Araguaia
150034,ÁGUA AZUL DO NORTE,4574,5649,2020,Araguaia
150034,ÁGUA AZUL DO NORTE,4707,5840,2019,Araguaia
150034,ÁGUA AZUL DO NORTE,4820,5932,2018,Araguaia
150034,ÁGUA AZUL DO NORTE,5047,6076,2017,Araguaia
150034,ÁGUA AZUL DO NORTE,5156,6243,2016,Araguaia
150034,ÁGUA AZUL DO NORTE,5380,6396,2015,Araguaia
150034,ÁGUA AZUL DO NORTE,5682,6707,2014,Araguaia
150034,ÁGUA AZUL DO NORTE,5390,6510,2013,Araguaia
150034,ÁGUA AZUL DO NORTE,5566,6849,2012,Araguaia
150040,ALENQUER,19413,21878,2012,Baixo Amazonas
150040,ALENQUER,19478,22925,2013,Baixo Amazonas
150040,ALENQUER,19765,23785,2014,Baixo Amazonas
150040,ALENQUER,18325,22884,2015,Baixo Amazonas
150040,ALENQUER,17296,22450,2016,Baixo Amazonas
150040,ALENQUER,16982,22448,2017,Baixo Amazonas
150040,ALENQUER,17478,23193,2018,Baixo Amazonas
150040,ALENQUER,18600,24300,2019,Baixo Amazonas
150040,ALENQUER,18392,23933,2020,Baixo Amazonas
150040,ALENQUER,18633,24671,2021,Baixo Amazonas
150040,ALENQUER,20617,25739,2022,Baixo Amazonas
150040,ALENQUER,21715,26282,2023,Baixo Amazonas
150040,ALENQUER,20811,25623,2024,Baixo Amazonas
150040,ALENQUER,21142,25752,2025,Baixo Amazonas
150050,ALMEIRIM,10318,11578,2012,Baixo Amazonas
150050,ALMEIRIM,10849,12148,2013,Baixo Amazonas
150050,ALMEIRIM,11340,12458,2014,Baixo Amazonas
150050,ALMEIRIM,10585,11742,2015,Baixo Amazonas
150050,ALMEIRIM,10486,11546,2016,Baixo Amazonas
150050,ALMEIRIM,11209,12236,2017,Baixo Amazonas
150050,ALMEIRIM,11476,12366,2018,Baixo Amazonas
150050,ALMEIRIM,11957,12686,2019,Baixo Amazonas
150050,ALMEIRIM,11626,12507,2020,Baixo Amazonas
150050,ALMEIRIM,12031,12932,2021,Baixo Amazonas
150050,ALMEIRIM,12725,13727,2022,Baixo Amazonas
150050,ALMEIRIM,12747,13862,2023,Baixo Amazonas
150050,ALMEIRIM,12269,13508,2024,Baixo Amazonas
150050,ALMEIRIM,11883,13198,2025,Baixo Amazonas
150060,ALTAMIRA,33485,43020,2025,Xingu
150060,ALTAMIRA,33051,42393,2024,Xingu
150060,ALTAMIRA,33155,42496,2023,Xingu
150060,ALTAMIRA,31019,40164,2022,Xingu
150060,ALTAMIRA,26941,35200,2021,Xingu
150060,ALTAMIRA,25849,33610,2020,Xingu
150060,ALTAMIRA,26089,34141,2019,Xingu
150060,ALTAMIRA,23880,31962,2018,Xingu
150060,ALTAMIRA,23761,31914,2017,Xingu
150060,ALTAMIRA,23369,31464,2016,Xingu
150060,ALTAMIRA,23298,31250,2015,Xingu
150060,ALTAMIRA,25185,33043,2014,Xingu
150060,ALTAMIRA,21479,27981,2013,Xingu
150060,ALTAMIRA,19698,25420,2012,Xingu
150070,ANAJÁS,15202,15419,2025,Marajó
150070,ANAJÁS,15529,15444,2024,Marajó
150070,ANAJÁS,15822,15349,2023,Marajó
150070,ANAJÁS,15319,15024,2022,Marajó
150070,ANAJÁS,13419,14000,2021,Marajó
150070,ANAJÁS,12319,12926,2020,Marajó
150070,ANAJÁS,12387,12909,2019,Marajó
150070,ANAJÁS,12103,12725,2018,Marajó
150070,ANAJÁS,12112,12755,2017,Marajó
150070,ANAJÁS,11941,12534,2016,Marajó
150070,ANAJÁS,11845,12435,2015,Marajó
150070,ANAJÁS,11977,12534,2014,Marajó
150070,ANAJÁS,11122,11512,2013,Marajó
150070,ANAJÁS,10754,10966,2012,Marajó
150080,ANANINDEUA,93746,143547,2025,Guajará
150080,ANANINDEUA,92975,142792,2024,Guajará
150080,ANANINDEUA,99399,151152,2023,Guajará
150080,ANANINDEUA,95547,146398,2022,Guajará
150080,ANANINDEUA,85448,131333,2021,Guajará
150080,ANANINDEUA,80033,123871,2020,Guajará
150080,ANANINDEUA,83894,130063,2019,Guajará
150080,ANANINDEUA,75534,119305,2018,Guajará
150080,ANANINDEUA,77913,123411,2017,Guajará
150080,ANANINDEUA,74749,119320,2016,Guajará
150080,ANANINDEUA,69910,112696,2015,Guajará
150080,ANANINDEUA,70311,112371,2014,Guajará
150080,ANANINDEUA,62660,100944,2013,Guajará
150080,ANANINDEUA,59730,96035,2012,Guajará
150085,ANAPU,7914,8287,2012,Xingu
150085,ANAPU,8663,9287,2013,Xingu
150085,ANAPU,8743,9425,2014,Xingu
150085,ANAPU,8618,9600,2015,Xingu
150085,ANAPU,8687,10044,2016,Xingu
150085,ANAPU,8860,10583,2017,Xingu
150085,ANAPU,9220,11172,2018,Xingu
150085,ANAPU,9981,12207,2019,Xingu
150085,ANAPU,10074,12375,2020,Xingu
150085,ANAPU,10699,13086,2021,Xingu
150085,ANAPU,12765,14193,2022,Xingu
150085,ANAPU,13965,15063,2023,Xingu
150085,ANAPU,12873,14539,2024,Xingu
150085,ANAPU,12964,14522,2025,Xingu
150090,AUGUSTO CORRÊA,18073,18092,2012,Rio Caeté
150090,AUGUSTO CORRÊA,18721,19557,2013,Rio Caeté
150090,AUGUSTO CORRÊA,19306,20319,2014,Rio Caeté
150090,AUGUSTO CORRÊA,18711,19846,2015,Rio Caeté
150090,AUGUSTO CORRÊA,18952,20261,2016,Rio Caeté
150090,AUGUSTO CORRÊA,18722,19939,2017,Rio Caeté
150090,AUGUSTO CORRÊA,17971,19106,2018,Rio Caeté
150090,AUGUSTO CORRÊA,17947,18972,2019,Rio Caeté
150090,AUGUSTO CORRÊA,17475,18613,2020,Rio Caeté
150090,AUGUSTO CORRÊA,17610,19319,2021,Rio Caeté
150090,AUGUSTO CORRÊA,19452,20499,2022,Rio Caeté
150090,AUGUSTO CORRÊA,19758,20888,2023,Rio Caeté
150090,AUGUSTO CORRÊA,18524,20323,2024,Rio Caeté
150090,AUGUSTO CORRÊA,18059,20095,2025,Rio Caeté
150095,AURORA DO PARÁ,8837,10474,2025,Rio Capim
150095,AURORA DO PARÁ,8836,10376,2024,Rio Capim
150095,AURORA DO PARÁ,9419,10589,2023,Rio Capim
150095,AURORA DO PARÁ,9208,10317,2022,Rio Capim
150095,AURORA DO PARÁ,7749,9694,2021,Rio Capim
150095,AURORA DO PARÁ,7285,9082,2020,Rio Capim
150095,AURORA DO PARÁ,7545,9160,2019,Rio Capim
150095,AURORA DO PARÁ,7567,9093,2018,Rio Capim
150095,AURORA DO PARÁ,7861,9336,2017,Rio Capim
150095,AURORA DO PARÁ,7860,9304,2016,Rio Capim
150095,AURORA DO PARÁ,8005,9319,2015,Rio Capim
150095,AURORA DO PARÁ,8578,9655,2014,Rio Capim
150095,AURORA DO PARÁ,8409,9292,2013,Rio Capim
150095,AURORA DO PARÁ,8069,8892,2012,Rio Capim
150100,AVEIRO,6213,6300,2012,Tapajós
150100,AVEIRO,6439,6492,2013,Tapajós
150100,AVEIRO,6667,6617,2014,Tapajós
150100,AVEIRO,6156,6122,2015,Tapajós
150100,AVEIRO,5923,5932,2016,Tapajós
150100,AVEIRO,5712,5672,2017,Tapajós
150100,AVEIRO,5319,5256,2018,Tapajós
150100,AVEIRO,5174,5050,2019,Tapajós
150100,AVEIRO,4947,4817,2020,Tapajós
150100,AVEIRO,5169,5080,2021,Tapajós
150100,AVEIRO,5642,5590,2022,Tapajós
150100,AVEIRO,5874,5898,2023,Tapajós
150100,AVEIRO,5993,6045,2024,Tapajós
150100,AVEIRO,6159,6231,2025,Tapajós
150110,BAGRE,10573,11179,2025,Marajó
150110,BAGRE,9964,10686,2024,Marajó
150110,BAGRE,9456,10280,2023,Marajó
150110,BAGRE,9454,10043,2022,Marajó
150110,BAGRE,8672,9260,2021,Marajó
150110,BAGRE,8716,9248,2020,Marajó
150110,BAGRE,8931,9434,2019,Marajó
150110,BAGRE,8640,9076,2018,Marajó
150110,BAGRE,8486,8871,2017,Marajó
150110,BAGRE,8390,8656,2016,Marajó
150110,BAGRE,8080,8257,2015,Marajó
150110,BAGRE,8132,8112,2014,Marajó
150110,BAGRE,7541,7520,2013,Marajó
150110,BAGRE,7660,7624,2012,Marajó
150120,BAIÃO,10995,11396,2012,Tocantins
150120,BAIÃO,11443,11786,2013,Tocantins
150120,BAIÃO,11755,12090,2014,Tocantins
150120,BAIÃO,11564,12030,2015,Tocantins
150120,BAIÃO,11578,12213,2016,Tocantins
150120,BAIÃO,11658,12479,2017,Tocantins
150120,BAIÃO,11783,12638,2018,Tocantins
150120,BAIÃO,12137,13119,2019,Tocantins
150120,BAIÃO,12084,13136,2020,Tocantins
150120,BAIÃO,12326,13436,2021,Tocantins
150120,BAIÃO,12695,13897,2022,Tocantins
150120,BAIÃO,12808,14166,2023,Tocantins
150120,BAIÃO,12688,14160,2024,Tocantins
150120,BAIÃO,13420,14604,2025,Tocantins
150125,BANNACH,1329,1506,2025,Araguaia
150125,BANNACH,1261,1449,2024,Araguaia
150125,BANNACH,1311,1466,2023,Araguaia
150125,BANNACH,1211,1329,2022,Araguaia
150125,BANNACH,973,1065,2021,Araguaia
150125,BANNACH,946,1041,2020,Araguaia
150125,BANNACH,970,1067,2019,Araguaia
150125,BANNACH,968,1067,2018,Araguaia
150125,BANNACH,980,1087,2017,Araguaia
150125,BANNACH,906,1061,2016,Araguaia
150125,BANNACH,1041,1136,2015,Araguaia
150125,BANNACH,1236,1307,2014,Araguaia
150125,BANNACH,1218,1261,2013,Araguaia
150125,BANNACH,1208,1252,2012,Araguaia
150130,BARCARENA,35420,47790,2025,Tocantins
150130,BARCARENA,35157,46704,2024,Tocantins
150130,BARCARENA,35514,46552,2023,Tocantins
150130,BARCARENA,32864,43408,2022,Tocantins
150130,BARCARENA,29070,37898,2021,Tocantins
150130,BARCARENA,27790,35989,2020,Tocantins
150130,BARCARENA,28898,37120,2019,Tocantins
150130,BARCARENA,28815,37325,2018,Tocantins
150130,BARCARENA,29065,37779,2017,Tocantins
150130,BARCARENA,28962,37864,2016,Tocantins
150130,BARCARENA,28677,37579,2015,Tocantins
150130,BARCARENA,29679,38515,2014,Tocantins
150130,BARCARENA,27524,35659,2013,Tocantins
150130,BARCARENA,24802,31494,2012,Tocantins
150140,BELÉM,267344,405099,2025,Guajará
150140,BELÉM,278160,415139,2024,Guajará
150140,BELÉM,306414,441033,2023,Guajará
150140,BELÉM,292803,426498,2022,Guajará
150140,BELÉM,253254,382666,2021,Guajará
