"Código","Unidade Territorial","UF","Referência","Número de pessoas do sexo masculino cadastradas no Cadastro Único","Número de pessoas do sexo feminino cadastradas no Cadastro Único"
"150560","PEIXE-BOI","PA","07/2016","3096","3250"
"150560","PEIXE-BOI","PA","06/2016","3089","3246"
"150560","PEIXE-BOI","PA","02/2016","3074","3243"
"150560","PEIXE-BOI","PA","11/2016","3138","3288"
"150560","PEIXE-BOI","PA","01/2016","3069","3232"
"150560","PEIXE-BOI","PA","10/2016","3123","3268"
"150560","PEIXE-BOI","PA","05/2016","3088","3241"
"150560","PEIXE-BOI","PA","06/2015","3089","3238"
"150560","PEIXE-BOI","PA","05/2015","3063","3216"
"150560","PEIXE-BOI","PA","09/2015","3082","3233"
"150560","PEIXE-BOI","PA","12/2015","3091","3245"
"150560","PEIXE-BOI","PA","07/2015","3052","3208"
"150560","PEIXE-BOI","PA","02/2015","3052","3208"
"150560","PEIXE-BOI","PA","08/2015","3075","3220"
"150560","PEIXE-BOI","PA","03/2015","3052","3207"
"150560","PEIXE-BOI","PA","04/2015","3054","3210"
"150560","PEIXE-BOI","PA","10/2015","3084","3243"
"150560","PEIXE-BOI","PA","01/2015","3041","3206"
"150560","PEIXE-BOI","PA","11/2015","3078","3238"
"150560","PEIXE-BOI","PA","11/2014","3180","3380"
"150563","PIÇARRA","PA","08/2026","4484","5002"
"150563","PIÇARRA","PA","09/2013","4470","5036"
"150563","PIÇARRA","PA","12/2013","4469","5030"
"150563","PIÇARRA","PA","10/2013","4475","5044"
"150563","PIÇARRA","PA","11/2013","4462","5029"
"150563","PIÇARRA","PA","02/2014","4478","5045"
"150563","PIÇARRA","PA","05/2014","4490","5030"
"150563","PIÇARRA","PA","09/2014","4475","5016"
"150563","PIÇARRA","PA","01/2014","4474","5038"
"150563","PIÇARRA","PA","06/2014","4485","5019"
"150563","PIÇARRA","PA","04/2014","4499","5047"
"150563","PIÇARRA","PA","03/2014","4471","5028"
"150563","PIÇARRA","PA","07/2014","4487","5029"
"150563","PIÇARRA","PA","08/2014","4487","5026"
"150563","PIÇARRA","PA","12/2014","4544","5053"
"150563","PIÇARRA","PA","10/2014","4488","5014"
"150563","PIÇARRA","PA","11/2014","4520","5044"
"150563","PIÇARRA","PA","09/2015","4401","4825"
"150563","PIÇARRA","PA","06/2015","4560","4998"
"150563","PIÇARRA","PA","03/2015","4517","4998"
"150563","PIÇARRA","PA","10/2015","4414","4832"
"150563","PIÇARRA","PA","04/2015","4530","4985"
"150563","PIÇARRA","PA","01/2015","4490","5008"
"150563","PIÇARRA","PA","12/2015","4443","4869"
"150563","PIÇARRA","PA","02/2015","4497","4998"
"150563","PIÇARRA","PA","11/2015","4423","4847"
"150563","PIÇARRA","PA","07/2015","4400","4823"
"150563","PIÇARRA","PA","08/2015","4385","4824"
"150563","PIÇARRA","PA","05/2015","4554","4996"
"150563","PIÇARRA","PA","03/2016","4149","4609"
"150563","PIÇARRA","PA","10/2016","4233","4727"
"150563","PIÇARRA","PA","05/2016","4207","4691"
"150563","PIÇARRA","PA","01/2016","4116","4589"
"150563","PIÇARRA","PA","12/2016","3959","4441"
"150563","PIÇARRA","PA","07/2016","4233","4704"
"150563","PIÇARRA","PA","06/2016","4221","4693"
"150563","PIÇARRA","PA","11/2016","4221","4726"
"150563","PIÇARRA","PA","08/2016","4249","4721"
"150563","PIÇARRA","PA","09/2016","4244","4732"
"150563","PIÇARRA","PA","02/2016","4123","4594"
"150563","PIÇARRA","PA","04/2016","4178","4643"
"150563","PIÇARRA","PA","01/2017","3960","4442"
"150563","PIÇARRA","PA","03/2017","3998","4476"
"150563","PIÇARRA","PA","02/2017","3968","4455"
"150563","PIÇARRA","PA","06/2017","4036","4495"
"150563","PIÇARRA","PA","07/2017","4069","4505"
"150563","PIÇARRA","PA","11/2017","3797","4209"
"150563","PIÇARRA","PA","08/2017","4051","4504"
"150563","PIÇARRA","PA","04/2017","4008","4470"
"150563","PIÇARRA","PA","12/2017","3850","4263"
"150563","PIÇARRA","PA","05/2017","4028","4494"
"150563","PIÇARRA","PA","09/2017","3775","4188"
"150563","PIÇARRA","PA","10/2017","3792","4206"
"150563","PIÇARRA","PA","01/2018","3864","4271"
"150563","PIÇARRA","PA","04/2018","3733","4168"
"150563","PIÇARRA","PA","02/2018","3880","4290"
"150563","PIÇARRA","PA","03/2018","3724","4145"
"150563","PIÇARRA","PA","09/2018","3590","4070"
"150563","PIÇARRA","PA","10/2018","3657","4101"
"150563","PIÇARRA","PA","08/2018","3552","4039"
"150563","PIÇARRA","PA","05/2018","3740","4171"
"150563","PIÇARRA","PA","07/2018","3767","4207"
"150563","PIÇARRA","PA","12/2018","3592","4035"
"150563","PIÇARRA","PA","06/2018","3748","4188"
"150563","PIÇARRA","PA","11/2018","3687","4132"
"150563","PIÇARRA","PA","01/2019","3609","4056"
"150563","PIÇARRA","PA","03/2019","3682","4110"
"150563","PIÇARRA","PA","07/2019","3664","4097"
"150563","PIÇARRA","PA","10/2019","3493","3951"
"150563","PIÇARRA","PA","09/2019","3483","3938"
"150563","PIÇARRA","PA","11/2019","3529","3995"
"150563","PIÇARRA","PA","04/2019","3662","4106"
"150563","PIÇARRA","PA","08/2019","3676","4105"
"150563","PIÇARRA","PA","05/2019","3682","4118"
"150563","PIÇARRA","PA","02/2019","3644","4082"
"150563","PIÇARRA","PA","06/2019","3668","4116"
"150563","PIÇARRA","PA","12/2019","3536","4014"
"150563","PIÇARRA","PA","05/2020","3556","4040"
"150563","PIÇARRA","PA","02/2020","3451","3933"
"150563","PIÇARRA","PA","08/2020","3593","4088"
"150563","PIÇARRA","PA","07/2020","3577","4071"
"150563","PIÇARRA","PA","06/2020","3574","4068"
"150563","PIÇARRA","PA","10/2020","3591","4117"
"150563","PIÇARRA","PA","04/2020","3514","3993"
"150563","PIÇARRA","PA","01/2020","3544","4018"
"150563","PIÇARRA","PA","12/2020","3510","4053"
"150563","PIÇARRA","PA","03/2020","3484","3946"
"150563","PIÇARRA","PA","09/2020","3591","4096"
"150563","PIÇARRA","PA","11/2020","3490","4027"
"150563","PIÇARRA","PA","01/2021","3542","4089"
"150563","PIÇARRA","PA","05/2021","3608","4162"
"150563","PIÇARRA","PA","02/2021","3557","4102"
"150563","PIÇARRA","PA","03/2021","3548","4098"
"150563","PIÇARRA","PA","09/2021","3684","4219"
"150563","PIÇARRA","PA","11/2021","3741","4297"
"150563","PIÇARRA","PA","10/2021","3689","4232"
"150563","PIÇARRA","PA","08/2021","3657","4201"
"150563","PIÇARRA","PA","06/2021","3630","4185"
"150563","PIÇARRA","PA","07/2021","3643","4190"
"150563","PIÇARRA","PA","04/2021","3561","4120"
"150563","PIÇARRA","PA","12/2021","3745","4298"
"150563","PIÇARRA","PA","03/2022","3828","4358"
"150563","PIÇARRA","PA","10/2022","4045","4591"
"150563","PIÇARRA","PA","06/2022","3942","4497"
"150563","PIÇARRA","PA","07/2022","3946","4491"
"150563","PIÇARRA","PA","04/2022","3863","4405"
"150563","PIÇARRA","PA","08/2022","4008","4532"
"150563","PIÇARRA","PA","05/2022","3886","4438"
"150563","PIÇARRA","PA","11/2022","4058","4618"
"150563","PIÇARRA","PA","02/2022","3787","4326"
"150563","PIÇARRA","PA","09/2022","4036","4561"
"150563","PIÇARRA","PA","01/2022","3745","4295"
"150563","PIÇARRA","PA","12/2022","4071","4625"
"150563","PIÇARRA","PA","04/2023","4045","4620"
"150563","PIÇARRA","PA","01/2023","4067","4642"
"150563","PIÇARRA","PA","05/2023","4057","4638"
"150563","PIÇARRA","PA","11/2023","4278","4838"
"150563","PIÇARRA","PA","07/2023","4125","4699"
"150563","PIÇARRA","PA","02/2023","4082","4665"
"150563","PIÇARRA","PA","08/2023","4147","4737"
"150563","PIÇARRA","PA","03/2023","4104","4679"
"150563","PIÇARRA","PA","09/2023","4185","4780"
"150563","PIÇARRA","PA","06/2023","4104","4668"
"150563","PIÇARRA","PA","12/2023","4330","4867"
"150563","PIÇARRA","PA","10/2023","4221","4806"
"150563","PIÇARRA","PA","02/2024","4268","4819"
"150563","PIÇARRA","PA","03/2024","4239","4812"
"150563","PIÇARRA","PA","04/2024","4250","4786"
"150563","PIÇARRA","PA","11/2024","4306","4815"
"150563","PIÇARRA","PA","12/2024","4322","4812"
"150563","PIÇARRA","PA","06/2024","4301","4839"
"150563","PIÇARRA","PA","10/2024","4283","4802"
"150563","PIÇARRA","PA","08/2024","4268","4808"
"150563","PIÇARRA","PA","05/2024","4266","4806"
"150563","PIÇARRA","PA","09/2024","4266","4802"
"150563","PIÇARRA","PA","01/2024","4260","4820"
"150563","PIÇARRA","PA","07/2024","4245","4797"
"150563","PIÇARRA","PA","03/2025","4259","4803"
"150563","PIÇARRA","PA","06/2025","4361","4871"
"150563","PIÇARRA","PA","11/2025","4415","4936"
"150563","PIÇARRA","PA","01/2025","4270","4769"
"150563","PIÇARRA","PA","12/2025","4443","4974"
"150563","PIÇARRA","PA","05/2025","4327","4834"
"150563","PIÇARRA","PA","07/2025","4384","4874"
"150563","PIÇARRA","PA","09/2025","4376","4889"
"150563","PIÇARRA","PA","08/2025","4330","4841"
"150563","PIÇARRA","PA","10/2025","4380","4894"
"150563","PIÇARRA","PA","02/2025","4245","4776"
"150563","PIÇARRA","PA","01/2026","4443","4977"
"150563","PIÇARRA","PA","02/2026","4460","4994"
"150563","PIÇARRA","PA","03/2026","4449","4965"
"150563","PIÇARRA","PA","04/2026","4470","4973"
"150563","PIÇARRA","PA","05/2026","4512","5012"
"150563","PIÇARRA","PA","06/2026","4486","4984"
"150563","PIÇARRA","PA","07/2026","4493","4995"
"150563","PIÇARRA","PA","08/2013","4460","5045"
"150563","PIÇARRA","PA","05/2013","4448","5053"
"150563","PIÇARRA","PA","04/2013","4426","5025"
"150563","PIÇARRA","PA","02/2013","4467","5111"
"150563","PIÇARRA","PA","01/2013","4456","5087"
"150563","PIÇARRA","PA","06/2013","4446","5054"
"150563","PIÇARRA","PA","07/2013","4438","5046"
"150563","PIÇARRA","PA","03/2013","4446","5061"
"150563","PIÇARRA","PA","12/2012","4459","5075"
"150563","PIÇARRA","PA","11/2012","4465","5068"
"150563","PIÇARRA","PA","10/2012","4487","5083"
"150563","PIÇARRA","PA","09/2012","4477","5071"
"150563","PIÇARRA","PA","08/2012","4471","5059"
"150565","PLACAS","PA","08/2026","8369","8458"
"150565","PLACAS","PA","09/2013","5928","6022"
"150565","PLACAS","PA","12/2013","6036","6092"
"150565","PLACAS","PA","10/2013","5968","6055"
"150565","PLACAS","PA","11/2013","6027","6087"
"150565","PLACAS","PA","01/2014","6066","6143"
"150565","PLACAS","PA","02/2014","6064","6146"
"150565","PLACAS","PA","04/2014","6100","6166"
"150565","PLACAS","PA","05/2014","6132","6174"
"150565","PLACAS","PA","06/2014","6173","6224"
"150565","PLACAS","PA","03/2014","6103","6174"
"150565","PLACAS","PA","07/2014","6232","6263"
"150565","PLACAS","PA","08/2014","6280","6304"
"150565","PLACAS","PA","09/2014","6279","6319"
"150565","PLACAS","PA","12/2014","6337","6375"
"150565","PLACAS","PA","10/2014","6304","6323"
"150565","PLACAS","PA","11/2014","6332","6371"
"150565","PLACAS","PA","04/2015","6337","6355"
"150565","PLACAS","PA","01/2015","6171","6207"
"150565","PLACAS","PA","10/2015","6428","6481"
"150565","PLACAS","PA","07/2015","6288","6310"
"150565","PLACAS","PA","03/2015","6259","6307"
"150565","PLACAS","PA","12/2015","6465","6523"
"150565","PLACAS","PA","02/2015","6187","6246"
"150565","PLACAS","PA","11/2015","6428","6498"
"150565","PLACAS","PA","08/2015","6376","6409"
"150565","PLACAS","PA","09/2015","6408","6460"
"150565","PLACAS","PA","05/2015","6367","6388"
"150565","PLACAS","PA","06/2015","6387","6395"
"150565","PLACAS","PA","01/2016","6372","6447"
"150565","PLACAS","PA","02/2016","6419","6480"
"150565","PLACAS","PA","10/2016","6713","6777"
"150565","PLACAS","PA","06/2016","6579","6644"
"150565","PLACAS","PA","05/2016","6500","6577"
"150565","PLACAS","PA","07/2016","6655","6697"
"150565","PLACAS","PA","12/2016","6617","6685"
"150565","PLACAS","PA","03/2016","6429","6502"
"150565","PLACAS","PA","04/2016","6460","6533"
"150565","PLACAS","PA","11/2016","6714","6779"
"150565","PLACAS","PA","09/2016","6689","6751"
"150565","PLACAS","PA","08/2016","6680","6726"
"150565","PLACAS","PA","05/2017","6778","6823"
"150565","PLACAS","PA","02/2017","6679","6757"
"150565","PLACAS","PA","11/2017","6683","6730"
"150565","PLACAS","PA","03/2017","6742","6799"
"150565","PLACAS","PA","06/2017","6806","6864"
"150565","PLACAS","PA","10/2017","6685","6740"
"150565","PLACAS","PA","07/2017","6800","6872"
"150565","PLACAS","PA","08/2017","6817","6872"
"150565","PLACAS","PA","04/2017","6751","6805"
"150565","PLACAS","PA","01/2017","6624","6705"
"150565","PLACAS","PA","09/2017","6673","6732"
"150565","PLACAS","PA","12/2017","6722","6758"
"150565","PLACAS","PA","10/2018","6917","6894"
"150565","PLACAS","PA","01/2018","6694","6724"
"150565","PLACAS","PA","02/2018","6774","6794"
"150565","PLACAS","PA","04/2018","6739","6763"
"150565","PLACAS","PA","11/2018","6945","6920"
"150565","PLACAS","PA","07/2018","6909","6920"
"150565","PLACAS","PA","12/2018","6915","6883"
"150565","PLACAS","PA","05/2018","6790","6808"
"150565","PLACAS","PA","06/2018","6860","6871"
"150565","PLACAS","PA","03/2018","6667","6696"
"150565","PLACAS","PA","09/2018","6897","6862"
"150565","PLACAS","PA","08/2018","6797","6785"
"150565","PLACAS","PA","06/2019","6974","6923"
"150565","PLACAS","PA","12/2019","7051","6983"
"150565","PLACAS","PA","09/2019","6906","6840"
"150565","PLACAS","PA","07/2019","6982","6902"
"150565","PLACAS","PA","02/2019","6957","6904"
"150565","PLACAS","PA","04/2019","6938","6880"
"150565","PLACAS","PA","10/2019","6991","6940"
"150565","PLACAS","PA","11/2019","7013","6961"
"150565","PLACAS","PA","01/2019","6920","6863"
"150565","PLACAS","PA","03/2019","6989","6938"
"150565","PLACAS","PA","08/2019","7009","6928"
"150565","PLACAS","PA","05/2019","6955","6898"
"150565","PLACAS","PA","05/2020","7023","6908"
"150565","PLACAS","PA","03/2020","7013","6912"
"150565","PLACAS","PA","02/2020","6940","6839"
"150565","PLACAS","PA","07/2020","7025","6913"
"150565","PLACAS","PA","12/2020","7024","6934"
"150565","PLACAS","PA","04/2020","7034","6918"
"150565","PLACAS","PA","01/2020","7033","6971"
"150565","PLACAS","PA","08/2020","7013","6914"
"150565","PLACAS","PA","06/2020","7025","6911"
"150565","PLACAS","PA","10/2020","7043","6951"
"150565","PLACAS","PA","11/2020","6997","6897"
"150565","PLACAS","PA","09/2020","7007","6916"
"150565","PLACAS","PA","05/2021","7107","7060"
"150565","PLACAS","PA","08/2021","7258","7206"
"150565","PLACAS","PA","02/2021","7013","6933"
"150565","PLACAS","PA","03/2021","7025","6949"
"150565","PLACAS","PA","09/2021","7290","7248"
"150565","PLACAS","PA","10/2021","7348","7323"
"150565","PLACAS","PA","01/2021","7013","6926"
"150565","PLACAS","PA","11/2021","7384","7353"
"150565","PLACAS","PA","04/2021","7075","7029"
"150565","PLACAS","PA","12/2021","7406","7382"
"150565","PLACAS","PA","07/2021","7240","7194"
"150565","PLACAS","PA","06/2021","7163","7113"
"150565","PLACAS","PA","10/2022","7783","7773"
"150565","PLACAS","PA","06/2022","7554","7582"
"150565","PLACAS","PA","02/2022","7421","7405"
"150565","PLACAS","PA","11/2022","7816","7815"
"150565","PLACAS","PA","05/2022","7548","7566"
"150565","PLACAS","PA","04/2022","7525","7534"
"150565","PLACAS","PA","03/2022","7425","7395"
"150565","PLACAS","PA","09/2022","7719","7707"
"150565","PLACAS","PA","08/2022","7661","7662"
"150565","PLACAS","PA","01/2022","7396","7366"
"150565","PLACAS","PA","07/2022","7597","7621"
"150565","PLACAS","PA","12/2022","7843","7842"
"150565","PLACAS","PA","05/2023","7974","8027"
"150565","PLACAS","PA","01/2023","7868","7867"
"150565","PLACAS","PA","08/2023","8069","8140"
"150565","PLACAS","PA","10/2023","8081","8151"
"150565","PLACAS","PA","07/2023","8041","8097"
"150565","PLACAS","PA","06/2023","8019","8067"
"150565","PLACAS","PA","09/2023","8079","8165"
"150565","PLACAS","PA","12/2023","8117","8223"
"150565","PLACAS","PA","02/2023","7925","7914"
"150565","PLACAS","PA","11/2023","8094","8186"
"150565","PLACAS","PA","04/2023","7947","7991"
"150565","PLACAS","PA","03/2023","7973","7981"
"150565","PLACAS","PA","03/2024","7998","8195"
"150565","PLACAS","PA","11/2024","8180","8297"
"150565","PLACAS","PA","04/2024","8056","8277"
"150565","PLACAS","PA","12/2024","8250","8338"
"150565","PLACAS","PA","09/2024","8074","8229"
"150565","PLACAS","PA","06/2024","8218","8387"
"150565","PLACAS","PA","02/2024","7922","8125"
"150565","PLACAS","PA","07/2024","8049","8212"
"150565","PLACAS","PA","08/2024","8042","8214"
"150565","PLACAS","PA","10/2024","8102","8253"
"150565","PLACAS","PA","05/2024","8106","8316"
"150565","PLACAS","PA","01/2024","7898","8098"
"150565","PLACAS","PA","10/2025","8293","8403"
"150565","PLACAS","PA","12/2025","8304","8431"
"150565","PLACAS","PA","01/2025","8176","8277"
"150565","PLACAS","PA","06/2025","8289","8430"
"150565","PLACAS","PA","08/2013","5897","5995"
"150565","PLACAS","PA","05/2013","5886","5989"
"150565","PLACAS","PA","04/2013","5880","5972"
"150565","PLACAS","PA","03/2013","5911","5991"
"150565","PLACAS","PA","02/2013","5898","5990"
"150565","PLACAS","PA","01/2013","5827","5895"
"150565","PLACAS","PA","06/2013","5891","5999"
"150565","PLACAS","PA","07/2013","5886","5995"
"150565","PLACAS","PA","12/2012","5801","5854"
"150565","PLACAS","PA","11/2012","5816","5874"
"150565","PLACAS","PA","10/2012","5827","5884"
"150565","PLACAS","PA","09/2012","5834","5890"
"150565","PLACAS","PA","08/2012","5810","5863"
"150565","PLACAS","PA","11/2025","8279","8417"
"150565","PLACAS","PA","08/2025","8234","8351"
"150565","PLACAS","PA","09/2025","8258","8386"
"150565","PLACAS","PA","02/2025","8248","8334"
"150565","PLACAS","PA","07/2025","8240","8390"
"150565","PLACAS","PA","03/2025","8303","8390"
"150565","PLACAS","PA","05/2025","8313","8439"
"150565","PLACAS","PA","01/2026","8303","8423"
"150565","PLACAS","PA","02/2026","8313","8441"
"150565","PLACAS","PA","03/2026","8304","8437"
"150565","PLACAS","PA","04/2026","8306","8434"
"150565","PLACAS","PA","05/2026","8335","8457"
"150565","PLACAS","PA","06/2026","8362","8463"
"150565","PLACAS","PA","07/2026","8360","8454"
"150570","PONTA DE PEDRAS","PA","08/2024","11142","12037"
"150570","PONTA DE PEDRAS","PA","08/2012","9102","9406"
"150570","PONTA DE PEDRAS","PA","09/2012","9130","9451"
"150570","PONTA DE PEDRAS","PA","10/2012","9135","9461"
"150570","PONTA DE PEDRAS","PA","11/2012","9161","9473"
"150570","PONTA DE PEDRAS","PA","12/2012","9173","9489"
"150570","PONTA DE PEDRAS","PA","03/2013","9299","9607"
"150570","PONTA DE PEDRAS","PA","07/2013","9486","9814"
"150570","PONTA DE PEDRAS","PA","01/2013","9206","9528"
"150570","PONTA DE PEDRAS","PA","02/2013","9255","9567"
"150570","PONTA DE PEDRAS","PA","04/2013","9382","9677"
"150570","PONTA DE PEDRAS","PA","05/2013","9409","9728"
"150570","PONTA DE PEDRAS","PA","06/2013","9456","9779"
"150570","PONTA DE PEDRAS","PA","08/2013","9535","9858"
"150570","PONTA DE PEDRAS","PA","09/2013","9589","9915"
"150570","PONTA DE PEDRAS","PA","12/2013","9844","10147"
"150570","PONTA DE PEDRAS","PA","10/2013","9641","9972"
"150570","PONTA DE PEDRAS","PA","11/2013","9795","10090"
"150570","PONTA DE PEDRAS","PA","01/2014","9850","10145"
"150570","PONTA DE PEDRAS","PA","02/2014","9923","10208"
"150570","PONTA DE PEDRAS","PA","04/2014","10082","10386"
"150570","PONTA DE PEDRAS","PA","06/2014","10184","10485"
"150570","PONTA DE PEDRAS","PA","05/2014","10163","10464"
"150570","PONTA DE PEDRAS","PA","03/2014","10024","10318"
"150570","PONTA DE PEDRAS","PA","07/2014","10237","10522"
"150570","PONTA DE PEDRAS","PA","08/2014","10272","10563"
"150570","PONTA DE PEDRAS","PA","09/2014","10309","10628"
"150570","PONTA DE PEDRAS","PA","12/2014","10470","10752"
"150570","PONTA DE PEDRAS","PA","10/2014","10388","10691"
"150570","PONTA DE PEDRAS","PA","11/2014","10426","10720"
"150570","PONTA DE PEDRAS","PA","09/2015","10300","10547"
"150570","PONTA DE PEDRAS","PA","03/2015","10267","10514"
"150570","PONTA DE PEDRAS","PA","06/2015","10317","10569"
"150570","PONTA DE PEDRAS","PA","11/2015","10302","10552"
"150570","PONTA DE PEDRAS","PA","04/2015","10291","10547"
"150570","PONTA DE PEDRAS","PA","07/2015","10250","10477"
"150570","PONTA DE PEDRAS","PA","02/2015","10227","10485"
"150570","PONTA DE PEDRAS","PA","12/2015","10310","10568"
"150570","PONTA DE PEDRAS","PA","08/2015","10295","10542"
"150570","PONTA DE PEDRAS","PA","01/2015","10213","10467"
"150570","PONTA DE PEDRAS","PA","05/2015","10315","10568"
"150570","PONTA DE PEDRAS","PA","10/2015","10308","10558"
"150570","PONTA DE PEDRAS","PA","11/2016","10513","10871"
"150570","PONTA DE PEDRAS","PA","10/2016","10483","10838"
"150570","PONTA DE PEDRAS","PA","06/2016","10451","10744"
"150570","PONTA DE PEDRAS","PA","01/2016","10239","10478"
"150570","PONTA DE PEDRAS","PA","03/2016","10346","10603"
"150570","PONTA DE PEDRAS","PA","07/2016","10455","10757"
"150570","PONTA DE PEDRAS","PA","05/2016","10463","10741"
"150570","PONTA DE PEDRAS","PA","02/2016","10266","10513"
"150570","PONTA DE PEDRAS","PA","04/2016","10421","10689"
"150570","PONTA DE PEDRAS","PA","09/2016","10458","10813"
