Codigo,Municipio,Brancos,Pretos,Amarelos,Pardos,Indigenas,NoData,Ano,RI
150330,IGARAPÉ-MIRI,6590,2677,105,44578,15,1,2025,Tocantins
150340,INHANGAPI,327,565,3,6074,7,140,2012,Guamá
150340,INHANGAPI,369,590,6,6246,6,115,2013,Guamá
150340,INHANGAPI,474,641,8,6853,5,78,2014,Guamá
150340,INHANGAPI,471,608,9,6663,4,45,2015,Guamá
150340,INHANGAPI,463,596,10,6859,4,24,2016,Guamá
150340,INHANGAPI,438,579,10,6985,4,5,2017,Guamá
150340,INHANGAPI,407,507,10,6664,4,1,2018,Guamá
150340,INHANGAPI,402,517,9,6582,2,1,2019,Guamá
150340,INHANGAPI,398,504,10,6424,3,2,2020,Guamá
150340,INHANGAPI,406,524,10,6589,5,2,2021,Guamá
150340,INHANGAPI,430,513,10,6961,8,1,2022,Guamá
150340,INHANGAPI,473,521,12,7041,7,1,2023,Guamá
150340,INHANGAPI,490,538,12,6994,7,1,2024,Guamá
150340,INHANGAPI,510,575,14,6939,6,1,2025,Guamá
150345,IPIXUNA DO PARÁ,1255,677,31,19813,20,202,2012,Rio Capim
150345,IPIXUNA DO PARÁ,1291,697,40,20358,19,324,2013,Rio Capim
150345,IPIXUNA DO PARÁ,1279,679,40,20719,19,302,2014,Rio Capim
150345,IPIXUNA DO PARÁ,1095,596,37,19955,16,152,2015,Rio Capim
150345,IPIXUNA DO PARÁ,1026,550,35,19920,10,106,2016,Rio Capim
150345,IPIXUNA DO PARÁ,1127,603,44,20980,9,34,2017,Rio Capim
150345,IPIXUNA DO PARÁ,1123,625,42,21041,9,9,2018,Rio Capim
150345,IPIXUNA DO PARÁ,1184,660,44,21978,9,8,2019,Rio Capim
150345,IPIXUNA DO PARÁ,1170,682,43,21730,9,9,2020,Rio Capim
150345,IPIXUNA DO PARÁ,1354,701,59,22907,14,8,2021,Rio Capim
150345,IPIXUNA DO PARÁ,1719,819,73,24174,15,5,2022,Rio Capim
150345,IPIXUNA DO PARÁ,1968,903,79,24853,18,4,2023,Rio Capim
150345,IPIXUNA DO PARÁ,2063,899,70,24099,17,2,2024,Rio Capim
150345,IPIXUNA DO PARÁ,2190,1003,65,23878,16,2,2025,Rio Capim
150350,IRITUIA,1468,679,111,22715,7,0,2025,Rio Capim
150350,IRITUIA,1317,527,108,23557,3,1,2024,Rio Capim
150350,IRITUIA,1198,547,113,24611,5,2,2023,Rio Capim
150350,IRITUIA,1162,523,122,24218,6,1,2022,Rio Capim
150350,IRITUIA,995,380,112,22219,6,0,2021,Rio Capim
150350,IRITUIA,813,309,109,21098,7,4,2020,Rio Capim
150350,IRITUIA,813,308,113,21837,6,4,2019,Rio Capim
150350,IRITUIA,778,311,57,22441,7,3,2018,Rio Capim
150350,IRITUIA,820,340,36,22676,6,16,2017,Rio Capim
150350,IRITUIA,742,333,40,23108,6,31,2016,Rio Capim
150350,IRITUIA,776,351,43,22910,8,45,2015,Rio Capim
150350,IRITUIA,913,426,48,23522,10,113,2014,Rio Capim
150350,IRITUIA,901,419,48,22822,10,139,2013,Rio Capim
150350,IRITUIA,364,275,24,22930,7,59,2012,Rio Capim
150360,ITAITUBA,5627,4763,236,51238,703,280,2012,Tapajós
150360,ITAITUBA,5962,4761,245,53518,734,828,2013,Tapajós
150360,ITAITUBA,6452,5164,286,56816,816,778,2014,Tapajós
150360,ITAITUBA,5635,4641,271,53939,851,480,2015,Tapajós
150360,ITAITUBA,5200,4455,249,51968,901,318,2016,Tapajós
150360,ITAITUBA,5612,4549,284,54440,949,83,2017,Tapajós
150360,ITAITUBA,5609,4291,286,54666,1045,20,2018,Tapajós
150360,ITAITUBA,5783,4264,359,56274,1052,11,2019,Tapajós
150360,ITAITUBA,5589,4142,358,54230,1012,15,2020,Tapajós
150360,ITAITUBA,5778,4254,378,55908,1047,14,2021,Tapajós
150360,ITAITUBA,6697,4603,455,63335,1260,13,2022,Tapajós
150360,ITAITUBA,7108,4781,490,67152,1330,12,2023,Tapajós
150360,ITAITUBA,7109,4650,459,65847,1360,6,2024,Tapajós
150360,ITAITUBA,7339,4743,400,65905,1462,4,2025,Tapajós
150370,ITUPIRANGA,3415,2459,101,29487,138,111,2012,Lago Tucuruí
150370,ITUPIRANGA,3798,2446,137,30714,134,303,2013,Lago Tucuruí
150370,ITUPIRANGA,4145,2545,152,31620,131,280,2014,Lago Tucuruí
150370,ITUPIRANGA,3895,2322,129,29286,135,156,2015,Lago Tucuruí
150370,ITUPIRANGA,3937,2223,126,28414,235,100,2016,Lago Tucuruí
150370,ITUPIRANGA,3820,2035,132,26937,294,37,2017,Lago Tucuruí
150370,ITUPIRANGA,3636,2024,140,26041,294,3,2018,Lago Tucuruí
150370,ITUPIRANGA,3662,2129,132,26761,321,3,2019,Lago Tucuruí
150370,ITUPIRANGA,3561,2091,128,26380,335,9,2020,Lago Tucuruí
150370,ITUPIRANGA,3826,2177,139,27884,357,8,2021,Lago Tucuruí
150370,ITUPIRANGA,4037,2252,160,29863,374,5,2022,Lago Tucuruí
150370,ITUPIRANGA,4042,2222,177,30257,483,6,2023,Lago Tucuruí
150370,ITUPIRANGA,3828,2080,173,29526,519,4,2024,Lago Tucuruí
150370,ITUPIRANGA,3883,2117,159,30177,531,3,2025,Lago Tucuruí
150375,JACAREACANGA,413,248,9,2560,7512,8,2012,Tapajós
150375,JACAREACANGA,461,260,17,2717,8097,21,2013,Tapajós
150375,JACAREACANGA,480,270,17,2906,8534,23,2014,Tapajós
150375,JACAREACANGA,451,258,16,2797,8954,17,2015,Tapajós
150375,JACAREACANGA,436,240,14,2705,9220,15,2016,Tapajós
150375,JACAREACANGA,494,267,15,2879,9590,2,2017,Tapajós
150375,JACAREACANGA,569,274,14,2925,9741,0,2018,Tapajós
150375,JACAREACANGA,663,298,12,3147,10133,0,2019,Tapajós
150375,JACAREACANGA,643,290,15,3155,10371,1,2020,Tapajós
150375,JACAREACANGA,736,332,21,3574,10975,0,2021,Tapajós
150375,JACAREACANGA,957,403,25,4304,11626,0,2022,Tapajós
150375,JACAREACANGA,1045,427,27,4692,12266,0,2023,Tapajós
150375,JACAREACANGA,1030,408,33,4594,12711,0,2024,Tapajós
150375,JACAREACANGA,1030,438,31,4762,12936,0,2025,Tapajós
150380,JACUNDÁ,3120,1578,165,21933,67,0,2025,Lago Tucuruí
150380,JACUNDÁ,3062,1552,163,22371,70,0,2024,Lago Tucuruí
150380,JACUNDÁ,3173,1602,157,23615,77,1,2023,Lago Tucuruí
150380,JACUNDÁ,3017,1263,136,24345,45,3,2022,Lago Tucuruí
150380,JACUNDÁ,2797,988,130,24785,46,2,2021,Lago Tucuruí
150380,JACUNDÁ,2697,958,128,24543,43,4,2020,Lago Tucuruí
150380,JACUNDÁ,2703,1006,129,24810,43,4,2019,Lago Tucuruí
150380,JACUNDÁ,2464,953,109,24171,29,3,2018,Lago Tucuruí
150380,JACUNDÁ,2263,979,82,23828,26,12,2017,Lago Tucuruí
150380,JACUNDÁ,2275,1031,78,24112,29,71,2016,Lago Tucuruí
150380,JACUNDÁ,2416,1117,88,24951,29,130,2015,Lago Tucuruí
150380,JACUNDÁ,2543,1202,88,25607,26,238,2014,Lago Tucuruí
150380,JACUNDÁ,2374,1245,84,25156,31,260,2013,Lago Tucuruí
150380,JACUNDÁ,2310,1296,76,25122,28,97,2012,Lago Tucuruí
150390,JURUTI,1821,172,122,35224,70,0,2025,Baixo Amazonas
150390,JURUTI,1791,164,126,34074,76,0,2024,Baixo Amazonas
150390,JURUTI,1804,158,128,34069,62,2,2023,Baixo Amazonas
150390,JURUTI,1712,143,109,31390,49,2,2022,Baixo Amazonas
150390,JURUTI,1679,130,58,29056,49,2,2021,Baixo Amazonas
150390,JURUTI,1683,134,57,29190,49,3,2020,Baixo Amazonas
150390,JURUTI,1738,139,59,30404,45,3,2019,Baixo Amazonas
150390,JURUTI,1588,125,55,29746,48,4,2018,Baixo Amazonas
150390,JURUTI,1557,120,57,31155,48,30,2017,Baixo Amazonas
150390,JURUTI,1419,101,55,31457,57,97,2016,Baixo Amazonas
150390,JURUTI,1489,108,57,31839,59,182,2015,Baixo Amazonas
150390,JURUTI,1520,111,60,34021,75,303,2014,Baixo Amazonas
150390,JURUTI,1486,106,56,32744,35,331,2013,Baixo Amazonas
150390,JURUTI,1379,103,46,31003,32,126,2012,Baixo Amazonas
150400,LIMOEIRO DO AJURU,3231,10,1,18152,0,8,2012,Tocantins
150400,LIMOEIRO DO AJURU,3292,15,6,18857,0,71,2013,Tocantins
150400,LIMOEIRO DO AJURU,3496,45,13,19275,7,67,2014,Tocantins
150400,LIMOEIRO DO AJURU,3296,42,14,19552,6,45,2015,Tocantins
150400,LIMOEIRO DO AJURU,2846,47,16,19694,7,21,2016,Tocantins
150400,LIMOEIRO DO AJURU,2772,54,16,20028,7,10,2017,Tocantins
150400,LIMOEIRO DO AJURU,2596,48,21,20039,7,2,2018,Tocantins
150400,LIMOEIRO DO AJURU,2658,64,49,20617,7,1,2019,Tocantins
150400,LIMOEIRO DO AJURU,2647,77,50,20693,8,2,2020,Tocantins
150400,LIMOEIRO DO AJURU,2589,73,37,21379,8,2,2021,Tocantins
150400,LIMOEIRO DO AJURU,2662,77,36,22417,8,1,2022,Tocantins
150400,LIMOEIRO DO AJURU,2636,96,37,22670,7,0,2023,Tocantins
150400,LIMOEIRO DO AJURU,2619,101,33,22766,7,0,2024,Tocantins
150400,LIMOEIRO DO AJURU,2588,105,31,23381,7,0,2025,Tocantins
150405,MÃE DO RIO,2092,756,61,21416,24,0,2025,Rio Capim
150405,MÃE DO RIO,2118,759,58,21674,24,1,2024,Rio Capim
150405,MÃE DO RIO,2242,839,63,22552,15,2,2023,Rio Capim
150405,MÃE DO RIO,2208,857,62,22051,16,1,2022,Rio Capim
150405,MÃE DO RIO,2155,840,50,21588,15,1,2021,Rio Capim
150405,MÃE DO RIO,2070,833,46,21178,16,2,2020,Rio Capim
150405,MÃE DO RIO,2172,880,45,21463,15,1,2019,Rio Capim
150405,MÃE DO RIO,2326,1000,40,21027,17,3,2018,Rio Capim
150405,MÃE DO RIO,2496,1094,48,20515,17,24,2017,Rio Capim
150405,MÃE DO RIO,2565,1156,50,20330,17,32,2016,Rio Capim
150405,MÃE DO RIO,2470,1163,49,20982,17,68,2015,Rio Capim
150405,MÃE DO RIO,2568,1209,55,22385,17,192,2014,Rio Capim
150405,MÃE DO RIO,2432,1121,44,21728,13,245,2013,Rio Capim
150405,MÃE DO RIO,2336,1057,40,21480,12,235,2012,Rio Capim
150410,MAGALHÃES BARATA,298,79,7,5797,6,142,2012,Guamá
150410,MAGALHÃES BARATA,367,72,5,6019,4,65,2013,Guamá
150410,MAGALHÃES BARATA,396,70,4,6198,4,51,2014,Guamá
150410,MAGALHÃES BARATA,398,55,2,5464,5,18,2015,Guamá
150410,MAGALHÃES BARATA,437,55,4,5471,4,4,2016,Guamá
150410,MAGALHÃES BARATA,487,51,5,5560,3,4,2017,Guamá
150410,MAGALHÃES BARATA,498,53,5,5497,2,1,2018,Guamá
150410,MAGALHÃES BARATA,511,58,8,5603,2,1,2019,Guamá
150410,MAGALHÃES BARATA,501,58,8,5443,3,1,2020,Guamá
150410,MAGALHÃES BARATA,537,60,16,5613,3,1,2021,Guamá
150410,MAGALHÃES BARATA,563,61,18,5797,3,0,2022,Guamá
150410,MAGALHÃES BARATA,586,62,19,5790,3,0,2023,Guamá
150410,MAGALHÃES BARATA,592,67,18,5730,2,0,2024,Guamá
150410,MAGALHÃES BARATA,620,72,12,5672,1,0,2025,Guamá
150420,MARABÁ,9399,6240,624,131163,179,11,2025,Carajás
150420,MARABÁ,9080,6069,621,129673,189,17,2024,Carajás
150420,MARABÁ,8980,6228,608,132767,149,24,2023,Carajás
150420,MARABÁ,8364,5999,515,124856,159,31,2022,Carajás
150420,MARABÁ,6699,4845,336,103084,116,29,2021,Carajás
150420,MARABÁ,6086,4405,309,96068,106,34,2020,Carajás
150420,MARABÁ,6450,4618,354,104295,103,30,2019,Carajás
150420,MARABÁ,5955,4360,307,96704,97,33,2018,Carajás
150420,MARABÁ,5950,4536,322,97318,82,338,2017,Carajás
150420,MARABÁ,6293,5015,353,103946,86,782,2016,Carajás
150420,MARABÁ,6896,5574,414,109212,110,1170,2015,Carajás
150420,MARABÁ,7876,6096,474,112887,122,1909,2014,Carajás
150420,MARABÁ,7172,5840,429,102881,110,2003,2013,Carajás
150420,MARABÁ,6432,5496,358,88589,90,706,2012,Carajás
150430,MARACANÃ,1796,170,37,23636,12,1,2025,Guamá
150430,MARACANÃ,1657,119,35,23674,14,1,2024,Guamá
150430,MARACANÃ,1614,108,33,24060,12,0,2023,Guamá
150430,MARACANÃ,1503,114,28,23968,15,1,2022,Guamá
150430,MARACANÃ,1308,97,21,23213,17,1,2021,Guamá
150430,MARACANÃ,1246,94,20,23166,16,1,2020,Guamá
150430,MARACANÃ,1221,102,20,23526,18,1,2019,Guamá
150430,MARACANÃ,1209,105,19,23086,20,2,2018,Guamá
150430,MARACANÃ,1234,118,14,23231,25,17,2017,Guamá
150430,MARACANÃ,1324,119,12,23031,25,31,2016,Guamá
150430,MARACANÃ,1421,125,11,22572,32,53,2015,Guamá
150430,MARACANÃ,1627,148,17,22319,38,145,2014,Guamá
150430,MARACANÃ,1572,139,17,22306,4,163,2013,Guamá
150430,MARACANÃ,1619,174,14,20668,6,227,2012,Guamá
150440,MARAPANIM,2505,443,6,14982,45,46,2012,Guamá
150440,MARAPANIM,2390,425,13,15650,46,97,2013,Guamá
150440,MARAPANIM,2456,430,20,16392,46,87,2014,Guamá
150440,MARAPANIM,2337,406,21,15851,45,51,2015,Guamá
150440,MARAPANIM,2284,367,22,15669,40,20,2016,Guamá
150440,MARAPANIM,2584,344,27,15489,37,7,2017,Guamá
150440,MARAPANIM,2503,314,49,15370,31,2,2018,Guamá
150440,MARAPANIM,2360,313,49,15523,30,2,2019,Guamá
150440,MARAPANIM,2289,315,45,15357,30,2,2020,Guamá
150440,MARAPANIM,2327,300,46,15572,31,1,2021,Guamá
150440,MARAPANIM,2417,298,59,16869,30,1,2022,Guamá
150440,MARAPANIM,2416,284,64,17485,28,1,2023,Guamá
150440,MARAPANIM,2375,280,59,17532,27,0,2024,Guamá
150440,MARAPANIM,2357,301,51,17679,24,0,2025,Guamá
150442,MARITUBA,8976,3069,441,64313,115,3,2025,Guajará
150442,MARITUBA,8819,2954,478,65733,119,6,2024,Guajará
150442,MARITUBA,8631,3030,518,67651,133,11,2023,Guajará
150442,MARITUBA,8140,2956,510,66072,133,9,2022,Guajará
150442,MARITUBA,6605,2344,396,58218,131,9,2021,Guajará
150442,MARITUBA,5639,2029,357,53196,121,10,2020,Guajará
150442,MARITUBA,5791,2110,353,54488,129,11,2019,Guajará
150442,MARITUBA,5808,2089,304,52594,102,12,2018,Guajará
150442,MARITUBA,6259,2211,245,52265,33,77,2017,Guajará
150442,MARITUBA,6448,2287,236,52052,28,166,2016,Guajará
150442,MARITUBA,6395,2426,221,51771,35,349,2015,Guajará
150442,MARITUBA,6774,2516,165,54066,42,901,2014,Guajará
150442,MARITUBA,6361,2412,137,52130,46,982,2013,Guajará
150442,MARITUBA,5780,2289,106,50470,50,810,2012,Guajará
150445,MEDICILÂNDIA,1294,696,57,15007,14,149,2012,Xingu
150445,MEDICILÂNDIA,1380,683,64,15698,17,254,2013,Xingu
150445,MEDICILÂNDIA,1415,687,81,16367,18,196,2014,Xingu
150445,MEDICILÂNDIA,1311,626,88,15663,19,94,2015,Xingu
150445,MEDICILÂNDIA,1269,601,116,16180,14,65,2016,Xingu
150445,MEDICILÂNDIA,1436,629,136,16443,15,34,2017,Xingu
150445,MEDICILÂNDIA,1467,641,138,16659,16,11,2018,Xingu
150445,MEDICILÂNDIA,1630,645,139,17253,16,6,2019,Xingu
150445,MEDICILÂNDIA,1620,622,133,16812,15,8,2020,Xingu
150445,MEDICILÂNDIA,1952,640,141,17651,21,7,2021,Xingu
150445,MEDICILÂNDIA,2299,723,183,20061,18,4,2022,Xingu
150445,MEDICILÂNDIA,2442,735,196,20734,17,3,2023,Xingu
150445,MEDICILÂNDIA,2367,659,184,19851,19,2,2024,Xingu
150445,MEDICILÂNDIA,2478,708,204,19326,17,1,2025,Xingu
150450,MELGAÇO,1417,1463,3620,17475,19,0,2025,Marajó
150450,MELGAÇO,1348,1466,4000,17791,24,0,2024,Marajó
150450,MELGAÇO,1280,1443,4261,17560,20,1,2023,Marajó
150450,MELGAÇO,1198,1455,4402,16636,21,1,2022,Marajó
150450,MELGAÇO,1065,1371,4561,15330,20,1,2021,Marajó
150450,MELGAÇO,944,1326,4683,14770,20,1,2020,Marajó
150450,MELGAÇO,949,1383,4886,14661,20,2,2019,Marajó
150450,MELGAÇO,959,1431,5171,13844,23,3,2018,Marajó
150450,MELGAÇO,916,1475,5526,13276,26,10,2017,Marajó
150450,MELGAÇO,816,1478,5800,12047,27,15,2016,Marajó
150450,MELGAÇO,918,1476,6848,11570,36,29,2015,Marajó
150450,MELGAÇO,1016,1623,6297,12085,41,46,2014,Marajó
150450,MELGAÇO,970,740,922,17279,65,101,2013,Marajó
150450,MELGAÇO,992,497,34,17613,78,118,2012,Marajó
150460,MOCAJUBA,3738,1774,107,24425,60,0,2025,Tocantins
150460,MOCAJUBA,3754,1798,122,25260,74,2,2024,Tocantins
150460,MOCAJUBA,3646,1744,119,24376,48,3,2023,Tocantins
150460,MOCAJUBA,3447,1717,121,23932,50,2,2022,Tocantins
150460,MOCAJUBA,3289,1653,111,23185,46,3,2021,Tocantins
150460,MOCAJUBA,3109,1621,107,22416,45,3,2020,Tocantins
150460,MOCAJUBA,3162,1654,105,22851,47,5,2019,Tocantins
150460,MOCAJUBA,3045,1577,82,22570,42,5,2018,Tocantins
150460,MOCAJUBA,2806,1503,59,22206,39,102,2017,Tocantins
150460,MOCAJUBA,2567,1426,58,21687,38,162,2016,Tocantins
150460,MOCAJUBA,2351,1367,61,21104,36,201,2015,Tocantins
150460,MOCAJUBA,2170,1370,56,21759,38,237,2014,Tocantins
150460,MOCAJUBA,2030,1267,55,21256,37,279,2013,Tocantins
150460,MOCAJUBA,1830,1191,44,20516,32,18,2012,Tocantins
150470,MOJU,4918,3529,132,38178,280,625,2012,Tocantins
150470,MOJU,5457,3879,178,41917,273,740,2013,Tocantins
150470,MOJU,5845,4070,202,44567,271,587,2014,Tocantins
150470,MOJU,5558,3866,198,42758,213,291,2015,Tocantins
150470,MOJU,5561,3823,185,43769,192,181,2016,Tocantins
150470,MOJU,5542,3856,175,43407,185,98,2017,Tocantins
150470,MOJU,5441,3923,187,42972,164,2,2018,Tocantins
150470,MOJU,5729,4315,271,45905,161,3,2019,Tocantins
150470,MOJU,5635,4247,270,45233,168,3,2020,Tocantins
150470,MOJU,5727,4347,270,46438,173,2,2021,Tocantins
150470,MOJU,6019,4541,373,49690,190,2,2022,Tocantins
150470,MOJU,6181,4624,366,50788,189,2,2023,Tocantins
150470,MOJU,5859,4263,300,48461,170,2,2024,Tocantins
150470,MOJU,6067,4507,298,48969,188,1,2025,Tocantins
150475,MOJUÍ DOS CAMPOS,93,23,4,708,0,1,2013,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,512,75,32,5144,8,17,2014,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,822,133,45,9112,7,15,2015,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,1009,169,51,11254,10,12,2016,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,1047,184,59,12662,11,8,2017,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,969,201,57,13358,12,3,2018,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,939,206,60,14295,18,1,2019,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,921,209,57,14059,19,1,2020,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,1154,244,57,15078,17,2,2021,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,1591,340,50,16584,19,2,2022,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,1756,356,42,17133,18,1,2023,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,1855,384,42,16736,15,0,2024,Baixo Amazonas
150475,MOJUÍ DOS CAMPOS,1774,356,43,17028,36,0,2025,Baixo Amazonas
150480,MONTE ALEGRE,2453,403,106,46070,35,0,2025,Baixo Amazonas
150480,MONTE ALEGRE,2164,388,102,46129,37,0,2024,Baixo Amazonas
150480,MONTE ALEGRE,2015,398,100,46253,27,0,2023,Baixo Amazonas
150480,MONTE ALEGRE,1835,381,98,44826,18,2,2022,Baixo Amazonas
150480,MONTE ALEGRE,1643,347,59,42419,23,2,2021,Baixo Amazonas
150480,MONTE ALEGRE,1562,334,42,41758,20,2,2020,Baixo Amazonas
150480,MONTE ALEGRE,1534,331,43,42815,22,3,2019,Baixo Amazonas
150480,MONTE ALEGRE,1496,306,47,43382,6,5,2018,Baixo Amazonas
150480,MONTE ALEGRE,1525,336,47,45443,6,40,2017,Baixo Amazonas
150480,MONTE ALEGRE,1446,311,53,45199,5,147,2016,Baixo Amazonas
150480,MONTE ALEGRE,1479,316,57,44635,10,197,2015,Baixo Amazonas
150480,MONTE ALEGRE,1559,331,50,46854,12,333,2014,Baixo Amazonas
150480,MONTE ALEGRE,1464,321,43,45743,7,383,2013,Baixo Amazonas
150480,MONTE ALEGRE,1276,293,40,45006,8,166,2012,Baixo Amazonas
150490,MUANÁ,3093,1548,101,17097,3,16,2012,Marajó
150490,MUANÁ,4139,1443,186,25782,8,2,2025,Marajó
150490,MUANÁ,4043,1421,182,25810,9,2,2024,Marajó
150490,MUANÁ,3989,1466,189,25798,10,1,2023,Marajó
150490,MUANÁ,3904,1477,202,25526,9,1,2022,Marajó
150490,MUANÁ,3715,1469,188,24630,9,0,2021,Marajó
150490,MUANÁ,3562,1441,191,23776,9,0,2020,Marajó
150490,MUANÁ,3577,1446,174,23884,9,0,2019,Marajó
150490,MUANÁ,3584,1462,158,23142,8,1,2018,Marajó
150490,MUANÁ,3614,1451,144,22859,7,3,2017,Marajó
150490,MUANÁ,3645,1482,141,22062,6,20,2016,Marajó
150490,MUANÁ,3570,1513,141,21083,4,62,2015,Marajó
150490,MUANÁ,3646,1596,138,20763,4,114,2014,Marajó
150490,MUANÁ,3660,1615,130,19265,3,172,2013,Marajó
150495,NOVA ESPERANÇA DO PIRIÁ,285,338,16,15043,16,60,2012,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,314,355,25,16098,17,159,2013,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,393,397,36,17444,12,119,2014,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,555,415,35,17110,12,52,2015,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,716,436,37,16854,10,22,2016,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,769,384,37,16899,9,8,2017,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,716,345,30,16974,13,3,2018,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,656,298,34,17152,13,2,2019,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,648,275,38,16792,14,2,2020,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,660,284,36,17555,14,2,2021,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,664,284,45,17809,17,2,2022,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,634,262,44,17351,17,1,2023,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,629,253,49,17117,16,0,2024,Rio Capim
150495,NOVA ESPERANÇA DO PIRIÁ,627,250,45,16903,14,0,2025,Rio Capim
150497,NOVA IPIXUNA,1278,566,36,7147,10,1,2025,Lago Tucuruí
150497,NOVA IPIXUNA,996,414,31,9826,16,37,2012,Lago Tucuruí
150497,NOVA IPIXUNA,1054,554,36,9727,16,68,2013,Lago Tucuruí
150497,NOVA IPIXUNA,1136,568,40,9823,14,62,2014,Lago Tucuruí
150497,NOVA IPIXUNA,979,523,36,8584,12,31,2015,Lago Tucuruí
150497,NOVA IPIXUNA,922,492,38,7881,10,22,2016,Lago Tucuruí
150497,NOVA IPIXUNA,920,470,38,7402,6,7,2017,Lago Tucuruí
150497,NOVA IPIXUNA,1010,514,35,7363,5,3,2018,Lago Tucuruí
150497,NOVA IPIXUNA,1109,551,41,7657,1,1,2019,Lago Tucuruí
150497,NOVA IPIXUNA,1071,535,32,7165,1,2,2020,Lago Tucuruí
150497,NOVA IPIXUNA,1111,546,42,7317,4,2,2021,Lago Tucuruí
150497,NOVA IPIXUNA,1208,582,44,7623,8,2,2022,Lago Tucuruí
150497,NOVA IPIXUNA,1240,592,44,7610,8,1,2023,Lago Tucuruí
150497,NOVA IPIXUNA,1187,536,38,7055,11,2,2024,Lago Tucuruí
150500,NOVA TIMBOTEUA,963,240,72,7955,7,0,2025,Rio Caeté
150500,NOVA TIMBOTEUA,960,241,73,7837,7,0,2024,Rio Caeté
150500,NOVA TIMBOTEUA,950,236,77,7913,10,1,2023,Rio Caeté
150500,NOVA TIMBOTEUA,902,252,82,7785,11,1,2022,Rio Caeté
150500,NOVA TIMBOTEUA,824,238,84,7497,12,1,2021,Rio Caeté
150500,NOVA TIMBOTEUA,765,230,81,7297,12,3,2020,Rio Caeté
150500,NOVA TIMBOTEUA,782,244,77,7419,10,3,2019,Rio Caeté
150500,NOVA TIMBOTEUA,792,264,78,7383,16,3,2018,Rio Caeté
150500,NOVA TIMBOTEUA,804,304,91,7443,19,5,2017,Rio Caeté
150500,NOVA TIMBOTEUA,802,306,98,7309,20,6,2016,Rio Caeté
150500,NOVA TIMBOTEUA,818,331,115,7397,24,8,2015,Rio Caeté
150500,NOVA TIMBOTEUA,816,359,138,7500,38,14,2014,Rio Caeté
150500,NOVA TIMBOTEUA,808,388,163,7139,46,27,2013,Rio Caeté
150500,NOVA TIMBOTEUA,822,449,180,7385,57,4,2012,Rio Caeté
150503,NOVO PROGRESSO,4743,1516,185,13500,249,1,2025,Tapajós
150503,NOVO PROGRESSO,4413,1483,169,12556,258,1,2024,Tapajós
150503,NOVO PROGRESSO,4445,1471,172,11888,615,2,2023,Tapajós
150503,NOVO PROGRESSO,4028,1334,131,10547,599,4,2022,Tapajós
150503,NOVO PROGRESSO,3248,1083,63,8249,580,5,2021,Tapajós
150503,NOVO PROGRESSO,3023,991,52,7429,544,3,2020,Tapajós
150503,NOVO PROGRESSO,3219,1035,54,7830,541,4,2019,Tapajós
150503,NOVO PROGRESSO,3038,996,48,7321,477,3,2018,Tapajós
150503,NOVO PROGRESSO,3088,987,41,7195,425,8,2017,Tapajós
150503,NOVO PROGRESSO,2619,864,34,6143,349,14,2016,Tapajós
150503,NOVO PROGRESSO,3339,1061,37,6980,321,20,2015,Tapajós
150503,NOVO PROGRESSO,4168,1219,36,7535,259,44,2014,Tapajós
150503,NOVO PROGRESSO,3932,1206,29,6506,240,34,2013,Tapajós
150503,NOVO PROGRESSO,4031,1301,23,6490,231,51,2012,Tapajós
150506,NOVO REPARTIMENTO,4421,1836,437,39198,1016,3,2025,Lago Tucuruí
150506,NOVO REPARTIMENTO,4140,1592,424,37945,963,4,2024,Lago Tucuruí
150506,NOVO REPARTIMENTO,3916,1534,404,37060,958,6,2023,Lago Tucuruí
150506,NOVO REPARTIMENTO,3621,1401,353,34529,888,7,2022,Lago Tucuruí
150506,NOVO REPARTIMENTO,2763,1015,265,28421,662,1,2021,Lago Tucuruí
150506,NOVO REPARTIMENTO,2156,761,219,26375,440,4,2020,Lago Tucuruí
150506,NOVO REPARTIMENTO,2316,828,223,27337,464,5,2019,Lago Tucuruí
